Continent,year,month,ESVD2.0_Biome,Int$ Per Hectare Per Year,date
Europe,2012,9,"Marine; Coastal systems; Inland wetlands; Rivers and lakes; Temperate forests and woodlands; Boreal and montane forests and woodlands; Rangelands, natural grasslands and savannas; Human made structures",2.5792333333333333,2012-09-01
Europe,2012,10,"Marine; Coastal systems; Inland wetlands; Rivers and lakes; Temperate forests and woodlands; Boreal and montane forests and woodlands; Rangelands, natural grasslands and savannas; Human made structures",2.5792333333333333,2012-10-01
Europe,2012,11,"Marine; Coastal systems; Inland wetlands; Rivers and lakes; Temperate forests and woodlands; Boreal and montane forests and woodlands; Rangelands, natural grasslands and savannas; Human made structures",2.5792333333333333,2012-11-01
Europe,2012,12,"Marine; Coastal systems; Inland wetlands; Rivers and lakes; Temperate forests and woodlands; Boreal and montane forests and woodlands; Rangelands, natural grasslands and savannas; Human made structures",2.5792333333333333,2012-12-01
North America,2012,1,Marine; Coastal systems; Rivers and lakes; Tropical and subtropical forests; Intensive land use; Subterranean,7.241241666666667,2012-01-01
North America,2012,2,Marine; Coastal systems; Rivers and lakes; Tropical and subtropical forests; Intensive land use; Subterranean,7.241241666666667,2012-02-01
North America,2012,3,Marine; Coastal systems; Rivers and lakes; Tropical and subtropical forests; Intensive land use; Subterranean,7.241241666666667,2012-03-01
North America,2012,4,Marine; Coastal systems; Rivers and lakes; Tropical and subtropical forests; Intensive land use; Subterranean,7.241241666666667,2012-04-01
North America,2012,5,Marine; Coastal systems; Rivers and lakes; Tropical and subtropical forests; Intensive land use; Subterranean,7.241241666666667,2012-05-01
North America,2012,6,Marine; Coastal systems; Rivers and lakes; Tropical and subtropical forests; Intensive land use; Subterranean,7.241241666666667,2012-06-01
North America,2012,7,Marine; Coastal systems; Rivers and lakes; Tropical and subtropical forests; Intensive land use; Subterranean,7.241241666666667,2012-07-01
North America,2012,8,Marine; Coastal systems; Rivers and lakes; Tropical and subtropical forests; Intensive land use; Subterranean,7.241241666666667,2012-08-01
North America,2012,9,Marine; Coastal systems; Rivers and lakes; Tropical and subtropical forests; Intensive land use; Subterranean,7.241241666666667,2012-09-01
North America,2012,10,Marine; Coastal systems; Rivers and lakes; Tropical and subtropical forests; Intensive land use; Subterranean,7.241241666666667,2012-10-01
North America,2012,11,Marine; Coastal systems; Rivers and lakes; Tropical and subtropical forests; Intensive land use; Subterranean,7.241241666666667,2012-11-01
North America,2012,12,Marine; Coastal systems; Rivers and lakes; Tropical and subtropical forests; Intensive land use; Subterranean,7.241241666666667,2012-12-01
Europe,2021,1,Inland wetlands; Temperate forests and woodlands,6.579941666666667,2021-01-01
Europe,2021,2,Inland wetlands; Temperate forests and woodlands,6.579941666666667,2021-02-01
Europe,2021,3,Inland wetlands; Temperate forests and woodlands,6.579941666666667,2021-03-01
Europe,2021,4,Inland wetlands; Temperate forests and woodlands,6.579941666666667,2021-04-01
Europe,2021,5,Inland wetlands; Temperate forests and woodlands,6.579941666666667,2021-05-01
Europe,2021,6,Inland wetlands; Temperate forests and woodlands,6.579941666666667,2021-06-01
Europe,2021,7,Inland wetlands; Temperate forests and woodlands,6.579941666666667,2021-07-01
Europe,2021,8,Inland wetlands; Temperate forests and woodlands,6.579941666666667,2021-08-01
Europe,2021,9,Inland wetlands; Temperate forests and woodlands,6.579941666666667,2021-09-01
Europe,2021,10,Inland wetlands; Temperate forests and woodlands,6.579941666666667,2021-10-01
Europe,2021,11,Inland wetlands; Temperate forests and woodlands,6.579941666666667,2021-11-01
Europe,2021,12,Inland wetlands; Temperate forests and woodlands,6.579941666666667,2021-12-01
Europe,2021,1,Inland wetlands; Temperate forests and woodlands,2.788108333333333,2021-01-01
Europe,2021,2,Inland wetlands; Temperate forests and woodlands,2.788108333333333,2021-02-01
Europe,2021,3,Inland wetlands; Temperate forests and woodlands,2.788108333333333,2021-03-01
Europe,2021,4,Inland wetlands; Temperate forests and woodlands,2.788108333333333,2021-04-01
Europe,2021,5,Inland wetlands; Temperate forests and woodlands,2.788108333333333,2021-05-01
Europe,2021,6,Inland wetlands; Temperate forests and woodlands,2.788108333333333,2021-06-01
Europe,2021,7,Inland wetlands; Temperate forests and woodlands,2.788108333333333,2021-07-01
Europe,2021,8,Inland wetlands; Temperate forests and woodlands,2.788108333333333,2021-08-01
Europe,2021,9,Inland wetlands; Temperate forests and woodlands,2.788108333333333,2021-09-01
Europe,2021,10,Inland wetlands; Temperate forests and woodlands,2.788108333333333,2021-10-01
Europe,2021,11,Inland wetlands; Temperate forests and woodlands,2.788108333333333,2021-11-01
Europe,2021,12,Inland wetlands; Temperate forests and woodlands,2.788108333333333,2021-12-01
Europe,2021,1,Inland wetlands; Temperate forests and woodlands,31.115325,2021-01-01
Europe,2021,2,Inland wetlands; Temperate forests and woodlands,31.115325,2021-02-01
Europe,2021,3,Inland wetlands; Temperate forests and woodlands,31.115325,2021-03-01
Europe,2021,4,Inland wetlands; Temperate forests and woodlands,31.115325,2021-04-01
Europe,2021,5,Inland wetlands; Temperate forests and woodlands,31.115325,2021-05-01
Europe,2021,6,Inland wetlands; Temperate forests and woodlands,31.115325,2021-06-01
Europe,2021,7,Inland wetlands; Temperate forests and woodlands,31.115325,2021-07-01
Europe,2021,8,Inland wetlands; Temperate forests and woodlands,31.115325,2021-08-01
Europe,2021,9,Inland wetlands; Temperate forests and woodlands,31.115325,2021-09-01
Europe,2021,10,Inland wetlands; Temperate forests and woodlands,31.115325,2021-10-01
Europe,2021,11,Inland wetlands; Temperate forests and woodlands,31.115325,2021-11-01
Europe,2021,12,Inland wetlands; Temperate forests and woodlands,31.115325,2021-12-01
Europe,2021,1,Inland wetlands; Temperate forests and woodlands,0.66915,2021-01-01
Europe,2021,2,Inland wetlands; Temperate forests and woodlands,0.66915,2021-02-01
Europe,2021,3,Inland wetlands; Temperate forests and woodlands,0.66915,2021-03-01
Europe,2021,4,Inland wetlands; Temperate forests and woodlands,0.66915,2021-04-01
Europe,2021,5,Inland wetlands; Temperate forests and woodlands,0.66915,2021-05-01
Europe,2021,6,Inland wetlands; Temperate forests and woodlands,0.66915,2021-06-01
Europe,2021,7,Inland wetlands; Temperate forests and woodlands,0.66915,2021-07-01
Europe,2021,8,Inland wetlands; Temperate forests and woodlands,0.66915,2021-08-01
Europe,2021,9,Inland wetlands; Temperate forests and woodlands,0.66915,2021-09-01
Europe,2021,10,Inland wetlands; Temperate forests and woodlands,0.66915,2021-10-01
Europe,2021,11,Inland wetlands; Temperate forests and woodlands,0.66915,2021-11-01
Europe,2021,12,Inland wetlands; Temperate forests and woodlands,0.66915,2021-12-01
Europe,2021,1,Inland wetlands; Temperate forests and woodlands,0.5576249999999999,2021-01-01
Europe,2021,2,Inland wetlands; Temperate forests and woodlands,0.5576249999999999,2021-02-01
Europe,2021,3,Inland wetlands; Temperate forests and woodlands,0.5576249999999999,2021-03-01
Europe,2021,4,Inland wetlands; Temperate forests and woodlands,0.5576249999999999,2021-04-01
Europe,2021,5,Inland wetlands; Temperate forests and woodlands,0.5576249999999999,2021-05-01
Europe,2021,6,Inland wetlands; Temperate forests and woodlands,0.5576249999999999,2021-06-01
Europe,2021,7,Inland wetlands; Temperate forests and woodlands,0.5576249999999999,2021-07-01
Europe,2021,8,Inland wetlands; Temperate forests and woodlands,0.5576249999999999,2021-08-01
Europe,2021,9,Inland wetlands; Temperate forests and woodlands,0.5576249999999999,2021-09-01
Europe,2021,10,Inland wetlands; Temperate forests and woodlands,0.5576249999999999,2021-10-01
Europe,2021,11,Inland wetlands; Temperate forests and woodlands,0.5576249999999999,2021-11-01
Europe,2021,12,Inland wetlands; Temperate forests and woodlands,0.5576249999999999,2021-12-01
Europe,2021,1,Inland wetlands; Temperate forests and woodlands,8.029758333333334,2021-01-01
Europe,2021,2,Inland wetlands; Temperate forests and woodlands,8.029758333333334,2021-02-01
Europe,2021,3,Inland wetlands; Temperate forests and woodlands,8.029758333333334,2021-03-01
Europe,2021,4,Inland wetlands; Temperate forests and woodlands,8.029758333333334,2021-04-01
Europe,2021,5,Inland wetlands; Temperate forests and woodlands,8.029758333333334,2021-05-01
Europe,2021,6,Inland wetlands; Temperate forests and woodlands,8.029758333333334,2021-06-01
Europe,2021,7,Inland wetlands; Temperate forests and woodlands,8.029758333333334,2021-07-01
Europe,2021,8,Inland wetlands; Temperate forests and woodlands,8.029758333333334,2021-08-01
Europe,2021,9,Inland wetlands; Temperate forests and woodlands,8.029758333333334,2021-09-01
Europe,2021,10,Inland wetlands; Temperate forests and woodlands,8.029758333333334,2021-10-01
Europe,2021,11,Inland wetlands; Temperate forests and woodlands,8.029758333333334,2021-11-01
Europe,2021,12,Inland wetlands; Temperate forests and woodlands,8.029758333333334,2021-12-01
Europe,2021,1,Inland wetlands; Temperate forests and woodlands,1.4498166666666668,2021-01-01
Europe,2021,2,Inland wetlands; Temperate forests and woodlands,1.4498166666666668,2021-02-01
Europe,2021,3,Inland wetlands; Temperate forests and woodlands,1.4498166666666668,2021-03-01
Europe,2021,4,Inland wetlands; Temperate forests and woodlands,1.4498166666666668,2021-04-01
Europe,2021,5,Inland wetlands; Temperate forests and woodlands,1.4498166666666668,2021-05-01
Europe,2021,6,Inland wetlands; Temperate forests and woodlands,1.4498166666666668,2021-06-01
Europe,2021,7,Inland wetlands; Temperate forests and woodlands,1.4498166666666668,2021-07-01
Europe,2021,8,Inland wetlands; Temperate forests and woodlands,1.4498166666666668,2021-08-01
Europe,2021,9,Inland wetlands; Temperate forests and woodlands,1.4498166666666668,2021-09-01
Europe,2021,10,Inland wetlands; Temperate forests and woodlands,1.4498166666666668,2021-10-01
Europe,2021,11,Inland wetlands; Temperate forests and woodlands,1.4498166666666668,2021-11-01
Europe,2021,12,Inland wetlands; Temperate forests and woodlands,1.4498166666666668,2021-12-01
Europe,2021,1,Inland wetlands; Temperate forests and woodlands,3.1226833333333333,2021-01-01
Europe,2021,2,Inland wetlands; Temperate forests and woodlands,3.1226833333333333,2021-02-01
Europe,2021,3,Inland wetlands; Temperate forests and woodlands,3.1226833333333333,2021-03-01
Europe,2021,4,Inland wetlands; Temperate forests and woodlands,3.1226833333333333,2021-04-01
Europe,2021,5,Inland wetlands; Temperate forests and woodlands,3.1226833333333333,2021-05-01
Europe,2021,6,Inland wetlands; Temperate forests and woodlands,3.1226833333333333,2021-06-01
Europe,2021,7,Inland wetlands; Temperate forests and woodlands,3.1226833333333333,2021-07-01
Europe,2021,8,Inland wetlands; Temperate forests and woodlands,3.1226833333333333,2021-08-01
Europe,2021,9,Inland wetlands; Temperate forests and woodlands,3.1226833333333333,2021-09-01
Europe,2021,10,Inland wetlands; Temperate forests and woodlands,3.1226833333333333,2021-10-01
Europe,2021,11,Inland wetlands; Temperate forests and woodlands,3.1226833333333333,2021-11-01
Europe,2021,12,Inland wetlands; Temperate forests and woodlands,3.1226833333333333,2021-12-01
Europe,2021,1,Inland wetlands; Temperate forests and woodlands,54.31241666666667,2021-01-01
Europe,2021,2,Inland wetlands; Temperate forests and woodlands,54.31241666666667,2021-02-01
Europe,2021,3,Inland wetlands; Temperate forests and woodlands,54.31241666666667,2021-03-01
Europe,2021,4,Inland wetlands; Temperate forests and woodlands,54.31241666666667,2021-04-01
Europe,2021,5,Inland wetlands; Temperate forests and woodlands,54.31241666666667,2021-05-01
Europe,2021,6,Inland wetlands; Temperate forests and woodlands,54.31241666666667,2021-06-01
Europe,2021,7,Inland wetlands; Temperate forests and woodlands,54.31241666666667,2021-07-01
Europe,2021,8,Inland wetlands; Temperate forests and woodlands,54.31241666666667,2021-08-01
Europe,2021,9,Inland wetlands; Temperate forests and woodlands,54.31241666666667,2021-09-01
Europe,2021,10,Inland wetlands; Temperate forests and woodlands,54.31241666666667,2021-10-01
Europe,2021,11,Inland wetlands; Temperate forests and woodlands,54.31241666666667,2021-11-01
Europe,2021,12,Inland wetlands; Temperate forests and woodlands,54.31241666666667,2021-12-01
Europe,2021,1,Inland wetlands; Temperate forests and woodlands,1.0037166666666668,2021-01-01
Europe,2021,2,Inland wetlands; Temperate forests and woodlands,1.0037166666666668,2021-02-01
Europe,2021,3,Inland wetlands; Temperate forests and woodlands,1.0037166666666668,2021-03-01
Europe,2021,4,Inland wetlands; Temperate forests and woodlands,1.0037166666666668,2021-04-01
Europe,2021,5,Inland wetlands; Temperate forests and woodlands,1.0037166666666668,2021-05-01
Europe,2021,6,Inland wetlands; Temperate forests and woodlands,1.0037166666666668,2021-06-01
Europe,2021,7,Inland wetlands; Temperate forests and woodlands,1.0037166666666668,2021-07-01
Europe,2021,8,Inland wetlands; Temperate forests and woodlands,1.0037166666666668,2021-08-01
Europe,2021,9,Inland wetlands; Temperate forests and woodlands,1.0037166666666668,2021-09-01
Europe,2021,10,Inland wetlands; Temperate forests and woodlands,1.0037166666666668,2021-10-01
Europe,2021,11,Inland wetlands; Temperate forests and woodlands,1.0037166666666668,2021-11-01
Europe,2021,12,Inland wetlands; Temperate forests and woodlands,1.0037166666666668,2021-12-01
Europe,2021,1,Inland wetlands; Temperate forests and woodlands,0.8921916666666667,2021-01-01
Europe,2021,2,Inland wetlands; Temperate forests and woodlands,0.8921916666666667,2021-02-01
Europe,2021,3,Inland wetlands; Temperate forests and woodlands,0.8921916666666667,2021-03-01
Europe,2021,4,Inland wetlands; Temperate forests and woodlands,0.8921916666666667,2021-04-01
Europe,2021,5,Inland wetlands; Temperate forests and woodlands,0.8921916666666667,2021-05-01
Europe,2021,6,Inland wetlands; Temperate forests and woodlands,0.8921916666666667,2021-06-01
Europe,2021,7,Inland wetlands; Temperate forests and woodlands,0.8921916666666667,2021-07-01
Europe,2021,8,Inland wetlands; Temperate forests and woodlands,0.8921916666666667,2021-08-01
Europe,2021,9,Inland wetlands; Temperate forests and woodlands,0.8921916666666667,2021-09-01
Europe,2021,10,Inland wetlands; Temperate forests and woodlands,0.8921916666666667,2021-10-01
Europe,2021,11,Inland wetlands; Temperate forests and woodlands,0.8921916666666667,2021-11-01
Europe,2021,12,Inland wetlands; Temperate forests and woodlands,0.8921916666666667,2021-12-01
Europe,2021,1,Inland wetlands; Temperate forests and woodlands,9.479583333333332,2021-01-01
Europe,2021,2,Inland wetlands; Temperate forests and woodlands,9.479583333333332,2021-02-01
Europe,2021,3,Inland wetlands; Temperate forests and woodlands,9.479583333333332,2021-03-01
